filename,width,height,class,xmin,ymin,xmax,ymax
15111.png,1920,1080,Vorfahrt,55,509,86,534
15111.png,1920,1080,"(Sonstiges, gelb)",57,494,81,508
15110.png,1920,1080,Ortseingangsschild,1421,569,1473,606
15110.png,1920,1080,"(Sonstiges, weiss)",763,580,846,619
15110.png,1920,1080,"(Sonstiges, weiss)",760,614,844,654
15109.png,1920,1080,Vorfahrt,1328,460,1356,487
15108.png,1920,1080,Vorfahrt,1743,138,1894,273
15107.png,1920,1080,Vorfahrt,1048,596,1077,625
15106.png,1920,1080,"(Sonstiges, weiss)",1374,382,1430,523
15106.png,1920,1080,"(Sonstiges, blau)",1090,569,1115,596
15105.png,1280,720,Gefahrenzeichen,682,333,709,361
15105.png,1280,720,Zusatzschild,684,361,706,374
15104.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1028,596,1051,618
15104.png,1920,1080,Gefahrenzeichen,1023,567,1055,594
15104.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",614,595,640,621
15104.png,1920,1080,Gefahrenzeichen,608,563,645,595
15103.png,1920,1080,Baustelle,987,620,1010,641
15103.png,1920,1080,Zusatzschild,990,641,1007,652
15102.png,1920,1080,Ende saemtlicher Streckenverbote,1028,537,1057,567
15101.png,1280,720,Ende saemtlicher Streckenverbote,660,379,674,393
15101.png,1280,720,Ende saemtlicher Streckenverbote,472,379,486,392
15099.png,1920,1080,"(Sonstiges, blau)",1601,331,1908,614
15099.png,1920,1080,"(Sonstiges, blau)",779,616,793,636
15098.png,1280,720,"(Sonstiges, gelb)",787,305,910,374
15098.png,1280,720,"(Sonstiges, blau)",793,377,826,414
15098.png,1280,720,"(Sonstiges, blau)",839,372,867,413
15097.png,1280,720,Gefahrenzeichen,795,234,853,283
15097.png,1280,720,auf ... km,797,286,849,308
15096.png,1920,1080,"(Sonstiges, gelb)",1162,491,1223,563
15096.png,1920,1080,Vorfahrt,961,574,982,595
15095.png,1920,1080,"(Sonstiges, gelb)",1357,291,1659,506
15094.png,1280,720,Ortseingangsschild,734,275,788,310
15093.png,1920,1080,Kurve (rechts),1038,587,1071,615
15092.png,1920,1080,"(Sonstiges, rot/blau)",1437,429,1495,484
15090.png,1920,1080,"(Sonstiges, weiss)",1153,485,1213,540
15089.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1292,425,1383,502
15088.png,1280,720,"(Sonstiges, weiss)",728,359,759,411
15088.png,1280,720,"(Sonstiges, weiss)",307,355,343,411
15087.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1378,509,1415,542
15087.png,1920,1080,"(Sonstiges, rot/blau)",1655,370,1717,431
15087.png,1920,1080,"(Sonstiges, blau)",1664,434,1727,494
15086.png,1920,1080,"(Sonstiges, gelb)",1024,107,1179,210
15086.png,1920,1080,"(Sonstiges, gelb)",602,114,902,214
15086.png,1920,1080,Vorfahrt,1029,544,1046,562
15086.png,1920,1080,"(Sonstiges, gelb)",325,118,476,220
15085.png,1920,1080,"(Sonstiges, blau)",415,469,494,500
15085.png,1920,1080,Zusatzschild,429,499,474,532
15084.png,1920,1080,"(Sonstiges, gelb)",1373,403,1587,533
15084.png,1920,1080,Vorfahrt,1005,558,1035,586
15084.png,1920,1080,"(Sonstiges, rot/weiss)",1414,551,1438,579
15083.png,1280,720,"(Sonstiges, rot/weiss)",775,316,798,339
15083.png,1280,720,"(Sonstiges, blau)",779,337,797,355
15083.png,1280,720,"(Sonstiges, blau)",569,389,584,404
15082.png,1920,1080,Ortsausgangsschild,575,601,620,630
15081.png,1920,1080,"(Sonstiges, blau)",1363,519,1390,543
15081.png,1920,1080,Zusatzschild,1363,542,1392,566
15081.png,1920,1080,"(Sonstiges, weiss)",1368,567,1395,576
15080.png,1920,1080,"(Sonstiges, blau)",1625,449,1709,529
15080.png,1920,1080,Zusatzschild,1637,534,1705,567
15080.png,1920,1080,"(Sonstiges, weiss)",1650,569,1709,618
15080.png,1920,1080,Vorfahrt,1041,603,1083,646
15080.png,1920,1080,"(Sonstiges, blau)",922,708,940,725
15080.png,1920,1080,"(Sonstiges, blau)",838,657,856,676
15080.png,1920,1080,"(Sonstiges, blau)",707,710,729,730
15079.png,1920,1080,"(Sonstiges, gelb)",1455,143,1920,394
15078.png,1920,1080,"(Sonstiges, gelb)",1008,510,1149,595
15077.png,1920,1080,Gefahrenzeichen,977,576,1013,608
15077.png,1920,1080,Zusatzschild,981,606,1007,623
15077.png,1920,1080,auf ... km,981,623,1006,637
15077.png,1920,1080,"(Sonstiges, weiss)",976,636,993,651
15076.png,1920,1080,Ortsausgangsschild,345,500,441,568
15076.png,1920,1080,"(Sonstiges, gelb)",918,592,959,619
15076.png,1920,1080,"(Sonstiges, gelb)",888,599,903,622
15076.png,1920,1080,"(Sonstiges, weiss)",919,619,959,628
15075.png,1280,720,"(Sonstiges, weiss)",629,366,652,395
15074.png,1280,720,"(Sonstiges, blau)",704,378,720,412
15074.png,1280,720,"(Sonstiges, blau)",617,382,641,396
15073.png,1280,720,"(Sonstiges, blau)",625,306,651,331
15072.png,1920,1080,"(Sonstiges, rot/blau)",1305,475,1355,524
15072.png,1920,1080,"(Sonstiges, blau)",1065,551,1084,582
15071.png,1920,1080,"(Sonstiges, rot/blau)",447,648,470,671
15070.png,1920,1080,Baustelle,1689,389,1846,513
15070.png,1920,1080,in ... m,1712,517,1830,574
15068.png,1920,1080,"(Sonstiges, rot/blau)",1217,349,1281,419
15067.png,1920,1080,Zusatzschild,798,680,811,688
15067.png,1920,1080,"(Sonstiges, weiss)",797,689,812,697
15065.png,1920,1080,"(Sonstiges, blau)",1041,589,1100,636
15064.png,1280,720,Vorfahrt,656,319,693,355
15062.png,1920,1080,Gefahrenzeichen,194,384,294,460
15062.png,1920,1080,Zusatzschild,221,459,268,484
15061.png,1920,1080,"(Sonstiges, gelb)",1202,216,1516,601
15060.png,1920,1080,"(Sonstiges, rot/blau)",1196,512,1217,539
15060.png,1920,1080,"(Sonstiges, rot/blau)",1217,512,1237,539
15059.png,1920,1080,"(Sonstiges, rot/blau)",1248,452,1295,505
15059.png,1920,1080,"(Sonstiges, blau)",1250,505,1304,556
15059.png,1920,1080,"(Sonstiges, blau)",1078,530,1106,555
15059.png,1920,1080,Zusatzschild,1081,555,1106,569
15059.png,1920,1080,Vorfahrt,1028,584,1047,604
15059.png,1920,1080,"(Sonstiges, blau)",1031,605,1046,619
15059.png,1920,1080,"(Sonstiges, rot/weiss)",1009,597,1025,609
15059.png,1920,1080,"(Sonstiges, blau)",1012,609,1022,620
15058.png,1920,1080,"(Sonstiges, gelb)",800,622,821,638
15057.png,1920,1080,"(Sonstiges, rot/blau)",1203,532,1226,556
15057.png,1920,1080,Vorfahrt,1090,558,1110,575
15057.png,1920,1080,"(Sonstiges, blau)",567,623,591,647
15057.png,1920,1080,"(Sonstiges, blau)",631,544,667,563
15057.png,1920,1080,"(Sonstiges, rot/blau)",1815,106,1904,187
15057.png,1920,1080,"(Sonstiges, rot/blau)",1770,195,1855,273
15057.png,1920,1080,"(Sonstiges, rot/blau)",1880,246,1920,340
15057.png,1920,1080,Zusatzschild,1781,273,1878,343
15057.png,1920,1080,Zusatzschild,1783,344,1881,403
15056.png,1920,1080,"(Sonstiges, gelb)",661,524,754,617
15055.png,1280,720,"(Sonstiges, blau)",582,392,602,407
15054.png,1920,1080,Vorfahrt,1247,473,1341,560
15054.png,1920,1080,"(Sonstiges, rot/weiss)",1183,575,1212,609
15053.png,1280,720,Baustelle,710,340,747,374
15053.png,1280,720,Baustelle,216,345,256,379
15053.png,1280,720,in ... m,716,372,741,387
15053.png,1280,720,in ... m,223,380,248,393
15053.png,1280,720,"(Sonstiges, weiss)",598,387,613,409
15053.png,1280,720,"(Sonstiges, weiss)",422,386,436,408
15052.png,1920,1080,"(Sonstiges, weiss)",891,667,914,693
15051.png,1920,1080,Gefahrenzeichen,1325,427,1411,501
15051.png,1920,1080,Zusatzschild,1335,500,1399,535
15051.png,1920,1080,"(Sonstiges, weiss)",1331,535,1404,572
15051.png,1920,1080,auf ... km,1340,572,1394,596
15051.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1190,553,1223,582
15050.png,1920,1080,Ortseingangsschild,1068,531,1123,567
15049.png,1280,720,"(Sonstiges, gelb)",871,193,1021,285
15049.png,1280,720,"(Sonstiges, gelb)",864,67,1009,133
15049.png,1280,720,"(Sonstiges, gelb)",869,139,1011,189
15049.png,1280,720,Vorfahrt,708,337,728,357
15049.png,1280,720,Vorfahrt,728,339,737,350
15048.png,1920,1080,Vorfahrt,984,568,1008,592
15047.png,1920,1080,Baustelle,1692,382,1855,509
15047.png,1920,1080,in ... m,1718,514,1834,572
15046.png,1920,1080,Kurve (links),1034,609,1087,659
15045.png,1920,1080,Gefahrenzeichen,1726,316,1920,493
15045.png,1920,1080,auf ... km,1770,499,1920,575
15044.png,1920,1080,"(Sonstiges, gelb)",1107,521,1244,575
15044.png,1920,1080,Vorfahrt,1071,498,1110,536
15044.png,1920,1080,"Kraftfahrstrasse, Ende",208,505,257,547
15043.png,1280,720,"(Sonstiges, weiss)",752,323,823,349
15043.png,1280,720,"(Sonstiges, blau)",411,392,440,419
15043.png,1280,720,"(Sonstiges, gelb)",459,365,481,403
15042.png,1920,1080,"(Sonstiges, blau)",1309,590,1332,612
15042.png,1920,1080,"(Sonstiges, rot/weiss)",1353,597,1378,623
15041.png,1280,720,"(Sonstiges, blau)",645,187,751,265
15040.png,1280,720,"(Sonstiges, rot/weiss)",1029,163,1127,251
15039.png,1920,1080,"(Sonstiges, blau)",917,664,997,720
15039.png,1920,1080,"(Sonstiges, blau)",1101,736,1137,749
15038.png,1920,1080,"(Sonstiges, weiss)",588,589,606,616
15037.png,1920,1080,"(Sonstiges, blau)",1132,493,1162,537
15037.png,1920,1080,Zusatzschild,1138,538,1158,551
15037.png,1920,1080,"(Sonstiges, rot/blau)",1133,556,1163,585
15036.png,1920,1080,"(Sonstiges, blau)",1639,640,1726,679
15036.png,1920,1080,"(Sonstiges, blau)",905,588,960,618
15035.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",1613,486,1656,527
15035.png,1920,1080,"(Sonstiges, weiss)",1721,449,1762,485
15035.png,1920,1080,Zusatzschild,1722,486,1762,497
15035.png,1920,1080,"(Sonstiges, weiss)",1723,497,1763,507
15035.png,1920,1080,"(Sonstiges, weiss)",1723,506,1765,517
15035.png,1920,1080,"(Sonstiges, weiss)",1724,518,1766,528
15035.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",469,496,503,530
15035.png,1920,1080,"(Sonstiges, blau)",512,602,548,638
15034.png,1280,720,Gefahrenzeichen,493,286,517,306
15034.png,1280,720,"50 km/h, Beginn - Hoechstgeschwindigkeit",496,307,513,323
15034.png,1280,720,Ortsausgangsschild,196,310,227,320
15034.png,1280,720,"(Sonstiges, weiss)",195,299,227,310
15033.png,1280,720,"(Sonstiges, blau)",648,361,661,373
15033.png,1280,720,"(Sonstiges, blau)",587,319,600,332
15033.png,1280,720,"(Sonstiges, blau)",559,325,571,337
15033.png,1280,720,"(Sonstiges, blau)",489,364,500,375
15032.png,1920,1080,"(Sonstiges, rot/weiss)",1012,650,1038,676
15032.png,1920,1080,Zusatzschild,1012,677,1039,690
15032.png,1920,1080,Zusatzschild,1013,693,1040,711
15031.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1190,446,1247,497
15031.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",257,432,319,489
15030.png,1920,1080,"(Sonstiges, gelb)",1031,460,1134,571
15029.png,1280,720,"70 km/h, Beginn - Hoechstgeschwindigkeit",708,288,727,305
15029.png,1280,720,"(Sonstiges, gelb)",664,303,699,345
15029.png,1280,720,"(Sonstiges, gelb)",759,337,772,345
15028.png,1280,720,"(Sonstiges, blau)",880,302,895,315
15027.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",1124,488,1175,534
15026.png,1920,1080,"(Sonstiges, weiss)",760,484,813,542
15026.png,1920,1080,"(Sonstiges, gelb)",817,486,870,543
15026.png,1920,1080,"(Sonstiges, gelb)",884,489,1040,546
15025.png,1920,1080,"(Sonstiges, blau)",1148,541,1170,562
15025.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",1047,540,1069,561
15025.png,1920,1080,"50 km/h, Beginn - Hoechstgeschwindigkeit",760,550,781,572
15024.png,1920,1080,Ortsausgangsschild,1221,418,1340,497
15023.png,1280,720,"80 km/h, Beginn - Hoechstgeschwindigkeit",725,353,748,376
15023.png,1280,720,"80 km/h, Beginn - Hoechstgeschwindigkeit",340,349,363,371
15022.png,1280,720,"(Sonstiges, blau)",626,373,689,390
15022.png,1280,720,"(Sonstiges, blau)",626,356,649,370
15021.png,1280,720,"(Sonstiges, blau)",1109,394,1122,412
15021.png,1280,720,Zusatzschild,1110,413,1122,422
15021.png,1280,720,"(Sonstiges, weiss)",614,305,634,337
15021.png,1280,720,"(Sonstiges, blau)",239,389,299,446
15021.png,1280,720,"(Sonstiges, gelb)",392,340,415,374
15021.png,1280,720,"(Sonstiges, blau)",409,333,416,341
15020.png,1920,1080,Kurve (rechts),863,672,882,688
15020.png,1920,1080,Kurve (rechts),658,660,676,675
15020.png,1920,1080,"(Sonstiges, rot/weiss)",864,689,877,698
15020.png,1920,1080,"(Sonstiges, rot/weiss)",658,676,673,686
15019.png,1280,720,"(Sonstiges, blau)",915,262,925,293
15019.png,1280,720,Zusatzschild,917,293,925,308
15019.png,1280,720,"(Sonstiges, blau)",646,304,658,317
15019.png,1280,720,Zusatzschild,648,317,657,323
15019.png,1280,720,"(Sonstiges, weiss)",222,217,249,278
15018.png,1920,1080,"(Sonstiges, rot/blau)",1259,512,1278,535
15017.png,1920,1080,"(Sonstiges, gelb)",1048,605,1105,633
15016.png,1280,720,Vorfahrt,732,255,781,300
15016.png,1280,720,Gefahrenzeichen,656,311,679,330
15015.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1573,247,1699,366
15014.png,1920,1080,"(Sonstiges, blau)",563,617,629,673
15014.png,1920,1080,"(Sonstiges, blau)",1456,728,1558,758
15014.png,1920,1080,"(Sonstiges, blau)",1110,665,1141,695
15014.png,1920,1080,"(Sonstiges, rot/weiss)",1106,626,1150,665
15013.png,1920,1080,"(Sonstiges, blau)",1184,434,1251,500
15012.png,1920,1080,"(Sonstiges, blau)",1490,542,1528,579
15012.png,1920,1080,Zusatzschild,1494,582,1531,602
15012.png,1920,1080,Vorfahrt,1066,567,1103,604
15012.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1009,581,1028,600
15011.png,1920,1080,"(Sonstiges, rot/blau)",1199,491,1254,543
15011.png,1920,1080,Zusatzschild,1211,540,1246,559
15010.png,1920,1080,"(Sonstiges, gelb)",863,626,892,656
15009.png,1920,1080,"(Sonstiges, rot/blau)",1136,487,1171,523
15009.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1069,498,1103,529
15009.png,1920,1080,"(Sonstiges, blau)",1076,529,1104,557
15009.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",562,520,597,551
15008.png,1280,720,"(Sonstiges, blau)",1,299,54,416
15008.png,1280,720,"(Sonstiges, blau)",899,288,938,323
15008.png,1280,720,"(Sonstiges, rot/weiss)",891,240,945,285
15007.png,1920,1080,"(Sonstiges, blau)",1220,566,1254,632
15007.png,1920,1080,"(Sonstiges, blau)",980,583,1008,609
15007.png,1920,1080,"(Sonstiges, blau)",941,582,979,610
15006.png,1280,720,"70 km/h, Beginn - Hoechstgeschwindigkeit",828,222,870,261
15006.png,1280,720,auf ... m,829,261,871,283
15006.png,1280,720,"(Sonstiges, gelb)",574,304,600,340
15005.png,1920,1080,"(Sonstiges, blau)",933,666,1029,732
15005.png,1920,1080,"(Sonstiges, blau)",1125,749,1164,764
15004.png,1920,1080,"(Sonstiges, blau)",574,654,629,693
15004.png,1920,1080,"(Sonstiges, rot/weiss)",725,649,747,673
15004.png,1920,1080,Zusatzschild,725,671,746,683
15003.png,1280,720,"(Sonstiges, weiss)",855,259,892,304
15003.png,1280,720,"(Sonstiges, weiss)",184,322,207,355
15003.png,1280,720,"(Sonstiges, blau)",695,387,705,398
15003.png,1280,720,Vorfahrt,648,391,660,402
15002.png,1280,720,"(Sonstiges, rot/blau)",687,336,712,360
15001.png,1920,1080,"(Sonstiges, blau)",502,617,575,687
15000.png,1280,720,"(Sonstiges, blau)",614,397,628,407
14999.png,1920,1080,Ende saemtlicher Streckenverbote,1070,534,1110,572
14998.png,1920,1080,Gefahrenzeichen,891,436,925,463
14998.png,1920,1080,"(Sonstiges, gelb)",920,523,949,545
14998.png,1920,1080,"(Sonstiges, gelb)",849,525,903,547
14998.png,1920,1080,"(Sonstiges, gelb)",799,527,830,547
14998.png,1920,1080,Vorfahrt,957,585,966,593
14997.png,1280,720,Gefahrenzeichen,99,206,243,326
14997.png,1280,720,auf ... km,124,327,216,371
14995.png,1920,1080,"(Sonstiges, weiss)",136,386,201,446
14995.png,1920,1080,Zusatzschild,136,446,196,480
14995.png,1920,1080,"(Sonstiges, weiss)",126,563,194,611
14994.png,1920,1080,Vorfahrt,1844,235,1920,350
14994.png,1920,1080,"(Sonstiges, rot/weiss)",1864,348,1920,439
14994.png,1920,1080,"(Sonstiges, blau)",1271,682,1295,706
14993.png,1920,1080,Ende saemtlicher Streckenverbote,1147,522,1191,562
14992.png,1920,1080,"(Sonstiges, weiss)",1530,344,1599,406
14992.png,1920,1080,Zusatzschild,1530,407,1601,423
14992.png,1920,1080,"(Sonstiges, weiss)",1534,425,1602,441
14992.png,1920,1080,"(Sonstiges, weiss)",1530,524,1607,576
14992.png,1920,1080,"(Sonstiges, weiss)",826,550,843,565
14992.png,1920,1080,"(Sonstiges, weiss)",825,567,843,576
14992.png,1920,1080,"(Sonstiges, weiss)",823,603,842,615
14991.png,1920,1080,"(Sonstiges, blau)",1287,484,1330,529
14991.png,1920,1080,Zusatzschild,1289,526,1332,551
14990.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1713,192,1842,311
14990.png,1920,1080,"(Sonstiges, rot/weiss)",961,567,975,581
14989.png,1280,720,Gefahrenzeichen,852,175,931,245
14989.png,1280,720,"(Sonstiges, rot/weiss)",1003,264,1015,290
14989.png,1280,720,Zusatzschild,1004,292,1017,313
14988.png,1920,1080,Ende saemtlicher Streckenverbote,962,555,986,579
14987.png,1920,1080,Gefahrenzeichen,1013,450,1078,501
14987.png,1920,1080,Zusatzschild,1031,501,1064,515
14986.png,1280,720,"(Sonstiges, weiss)",884,289,908,329
14986.png,1280,720,"(Sonstiges, rot/weiss)",653,365,664,375
14986.png,1280,720,"(Sonstiges, blau)",654,377,664,386
14986.png,1280,720,"(Sonstiges, blau)",521,396,532,406
14985.png,1920,1080,Vorfahrt,937,575,955,595
14984.png,1280,720,Gefahrenzeichen,702,359,731,384
14984.png,1280,720,auf ... km,708,385,725,394
14984.png,1280,720,Gefahrenzeichen,405,362,436,386
14984.png,1280,720,auf ... km,411,386,430,397
14984.png,1280,720,"(Sonstiges, blau)",587,406,596,413
14983.png,1920,1080,"(Sonstiges, gelb)",1449,438,1574,619
14983.png,1920,1080,"(Sonstiges, weiss)",1446,372,1565,438
14983.png,1920,1080,"(Sonstiges, blau)",636,581,650,597
14983.png,1920,1080,"(Sonstiges, gelb)",667,581,702,595
14983.png,1920,1080,"(Sonstiges, gelb)",379,532,399,550
14982.png,1920,1080,"(Sonstiges, weiss)",854,704,882,712
14982.png,1920,1080,"(Sonstiges, weiss)",735,692,747,718
14981.png,1920,1080,Ortseingangsschild,1324,414,1434,487
14981.png,1920,1080,Vorfahrt,1025,523,1059,558
14980.png,1920,1080,Vorfahrt,1488,265,1573,347
14980.png,1920,1080,"(Sonstiges, blau)",637,590,662,612
14980.png,1920,1080,"(Sonstiges, blau)",98,572,122,593
14980.png,1920,1080,Zusatzschild,98,591,120,602
14980.png,1920,1080,"(Sonstiges, blau)",1146,566,1156,597
14979.png,1920,1080,Gefahrenzeichen,1590,504,1647,542
14979.png,1920,1080,Zusatzschild,1596,543,1640,560
14979.png,1920,1080,"(Sonstiges, blau)",1178,571,1193,583
14979.png,1920,1080,Zusatzschild,1177,583,1193,596
14979.png,1920,1080,"(Sonstiges, rot/weiss)",1082,576,1095,588
14979.png,1920,1080,Zusatzschild,1082,589,1096,595
14979.png,1920,1080,"(Sonstiges, rot/weiss)",838,577,852,590
14978.png,1920,1080,"(Sonstiges, blau)",1179,522,1223,564
14978.png,1920,1080,"(Sonstiges, blau)",796,645,817,666
14977.png,1920,1080,"(Sonstiges, rot/blau)",1125,465,1162,501
14977.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",1088,499,1119,528
14977.png,1920,1080,"(Sonstiges, blau)",1127,498,1164,532
14977.png,1920,1080,"60 km/h, Beginn - Hoechstgeschwindigkeit",562,469,590,498
14976.png,1920,1080,Vorfahrt,1139,459,1203,520
14976.png,1920,1080,Zusatzschild,1152,523,1194,559
14976.png,1920,1080,"(Sonstiges, gelb)",1056,521,1089,565
14976.png,1920,1080,"(Sonstiges, gelb)",1039,584,1093,602
14976.png,1920,1080,"(Sonstiges, gelb)",1039,601,1095,621
14975.png,1920,1080,"(Sonstiges, blau)",1545,544,1578,575
14975.png,1920,1080,Vorfahrt,1542,509,1574,538
14975.png,1920,1080,"(Sonstiges, gelb)",1545,478,1571,493
14975.png,1920,1080,"(Sonstiges, gelb)",1544,494,1573,507
14975.png,1920,1080,"(Sonstiges, blau)",793,515,815,536
14975.png,1920,1080,Vorfahrt,797,495,814,512
14974.png,1920,1080,"(Sonstiges, gelb)",661,211,1037,342
14974.png,1920,1080,"(Sonstiges, gelb)",829,608,852,625
14974.png,1920,1080,"(Sonstiges, rot/weiss)",1109,576,1122,589
14973.png,1920,1080,Baustelle,1009,573,1052,614
14973.png,1920,1080,Zusatzschild,1014,617,1046,632
14972.png,1920,1080,"(Sonstiges, gelb)",1700,235,1841,383
14972.png,1920,1080,"(Sonstiges, blau)",285,599,301,635
14971.png,1920,1080,Vorfahrt,943,573,984,615
14970.png,1920,1080,"(Sonstiges, blau)",804,726,814,737
14970.png,1920,1080,Zusatzschild,804,739,814,742
14970.png,1920,1080,Zusatzschild,805,743,814,749
14969.png,1920,1080,"(Sonstiges, rot/weiss)",879,524,935,574
14969.png,1920,1080,Zusatzschild,882,576,938,615
14968.png,1280,720,Ende saemtlicher Streckenverbote,647,371,660,383
14968.png,1280,720,Ende saemtlicher Streckenverbote,449,369,461,382
14966.png,1280,720,Vorfahrt,714,354,731,369
14966.png,1280,720,Zusatzschild,716,370,728,382
14965.png,1920,1080,Vorfahrt,1067,452,1107,489
14965.png,1920,1080,"(Sonstiges, blau)",894,562,907,575
14965.png,1920,1080,"(Sonstiges, blau)",394,535,433,571
14965.png,1920,1080,Vorfahrt,312,486,350,522
14964.png,1920,1080,"70 km/h, Beginn - Hoechstgeschwindigkeit",1426,210,1533,315
14964.png,1920,1080,"(Sonstiges, gelb)",981,557,1002,586
14963.png,1920,1080,"(Sonstiges, gelb)",992,512,1083,570
14962.png,1920,1080,"(Sonstiges, rot/weiss)",1067,653,1099,699
14962.png,1920,1080,"(Sonstiges, rot/weiss)",1601,672,1667,736
